pub_year,updated_usage,open,references,tc_wos,cited,u1,u2,pub_month,score,bloggers,tweets,news_outlets,facebook,mendeley,impact,time
2012,1678,0,48,12,12,2,23,12,0,0,0,0,0,0,2.061,230.5714286
2012,1398,0,30,6,6,1,10,12,0,0,0,0,0,0,2.061,230.5714286
2012,1786,1,56,11,12,1,8,8,0,0,0,0,0,0,2.061,248
2012,1236,0,25,4,4,1,6,8,0,0,0,0,0,0,2.061,248
2012,1102,0,46,8,8,0,9,3,0,0,0,0,0,0,2.061,269.8571429
2012,526,0,29,1,1,1,6,8,0,0,0,0,0,0,2.061,248
2013,1103,0,38,0,0,0,14,10,0,0,0,0,0,0,2.705,187.1428571
2013,1383,0,46,6,6,1,18,10,36,1,40,0,0,25,2.705,187.1428571
2013,1511,0,45,2,2,1,28,10,1,0,2,0,0,33,2.705,187.1428571
2013,1481,0,50,6,6,1,11,10,4,0,7,0,0,30,2.705,187.1428571
2013,1050,0,24,1,1,1,6,12,0,0,0,0,0,0,2.705,178.4285714
2013,1238,0,44,2,2,2,48,10,0,0,0,0,0,0,2.705,187.1428571
2013,764,0,14,2,2,2,5,10,0,0,0,0,0,0,2.705,187.1428571
2013,1243,0,34,2,2,1,19,12,1,0,1,0,0,34,2.705,178.4285714
2013,1225,0,51,1,1,0,21,10,0,0,0,0,0,0,2.705,187.1428571
2013,1211,0,24,0,0,1,5,10,1,0,1,0,0,8,2.705,187.1428571
2013,1654,1,21,4,4,0,4,8,1,0,1,0,0,13,2.705,195.8571429
2013,1609,0,42,5,6,1,17,12,5,0,7,0,0,42,2.705,178.4285714
2013,1526,0,43,16,18,0,28,8,1,0,2,0,0,58,2.705,195.8571429
2013,1409,0,40,7,7,2,28,10,0,0,0,0,0,0,2.705,187.1428571
2013,1493,0,54,4,4,2,27,10,1,0,1,0,0,43,2.705,187.1428571
2013,1623,0,41,7,7,0,32,12,0,0,0,0,0,0,2.705,178.4285714
2013,218,0,21,6,6,0,40,3,1,0,1,0,0,59,2.705,217.7142857
2013,1442,0,13,6,7,1,41,3,0,0,0,0,0,0,2.705,217.7142857
2013,84,0,30,1,1,6,21,12,25,1,5,1,1,31,2.705,178.4285714
2013,1527,0,20,3,3,1,20,12,0,0,0,0,0,0,2.705,178.4285714
2013,803,0,19,7,7,1,34,10,3,0,4,0,0,43,2.705,187.1428571
2013,1268,0,36,0,0,2,12,10,0,0,0,0,0,0,2.705,187.1428571
2013,84,1,39,4,4,2,22,8,2,0,2,0,0,31,2.705,195.8571429
2013,3,1,13,8,8,2,13,3,1,0,1,0,0,17,2.705,217.7142857
2013,966,1,32,19,19,1,25,3,1,0,1,0,0,17,2.705,217.7142857
2013,886,0,23,1,1,1,7,12,1,0,1,0,0,3,2.705,178.4285714
2013,817,0,19,0,0,1,4,12,1,0,1,0,0,8,2.705,178.4285714
2013,1839,0,26,5,5,1,57,3,1,0,0,0,1,61,2.705,217.7142857
2013,218,0,26,13,13,4,20,12,1,0,1,0,0,89,2.705,178.4285714
2013,159,1,36,7,7,0,30,5,0,0,0,0,0,0,2.705,209
2013,1745,0,53,27,27,2,18,8,10,1,4,0,0,56,2.705,195.8571429
2013,84,0,35,4,4,2,48,3,0,0,0,0,0,0,2.705,217.7142857
2013,1414,0,28,2,2,1,13,5,3,0,3,0,0,33,2.705,209
2013,1067,0,48,1,1,0,8,12,0,0,0,0,0,0,2.705,178.4285714
2013,1676,0,61,13,13,0,18,8,0,0,0,0,0,0,2.705,195.8571429
2013,1273,0,45,6,6,2,23,10,0,0,0,0,0,0,2.705,187.1428571
2013,1243,0,54,5,5,4,17,12,0,0,0,0,0,0,2.705,178.4285714
2013,401,1,36,18,19,0,16,10,2,0,4,0,0,55,2.705,187.1428571
2013,780,0,24,0,0,0,9,10,9,1,1,0,1,27,2.705,187.1428571
2013,1460,0,75,7,7,0,5,3,2,0,1,0,1,34,2.705,217.7142857
2013,1144,0,43,5,5,4,17,12,0,0,0,0,0,0,2.705,178.4285714
2013,1775,1,31,43,43,6,116,3,2,0,3,0,0,196,2.705,217.7142857
2013,1576,0,16,7,7,2,23,12,2,0,2,0,0,34,2.705,178.4285714
2013,1114,0,22,7,7,0,8,12,5,1,0,0,0,26,2.705,178.4285714
2013,1555,0,48,4,4,1,8,5,0,0,0,0,0,0,2.705,209
2013,1354,0,25,3,3,0,19,8,0,0,0,0,0,0,2.705,195.8571429
2013,1070,0,21,0,0,1,17,8,0,0,0,0,0,0,2.705,195.8571429
2013,1655,0,31,21,21,3,20,8,10,1,3,0,0,54,2.705,195.8571429
2013,1430,0,60,1,1,4,19,10,2,0,2,0,0,39,2.705,187.1428571
2013,84,0,27,0,0,6,41,5,2,0,3,0,0,33,2.705,209
2013,1182,0,37,1,2,0,5,12,0,0,0,0,0,0,2.705,178.4285714
2013,1310,0,32,4,4,2,14,8,0,0,0,0,0,0,2.705,195.8571429
2013,966,1,43,5,5,4,44,5,3,0,2,0,1,71,2.705,209
2013,875,0,36,1,1,0,8,5,0,0,0,0,0,0,2.705,209
2013,993,0,23,3,3,0,10,10,1,0,2,0,0,29,2.705,187.1428571
2013,1517,0,33,5,5,1,10,5,0,0,0,0,0,0,2.705,209
2013,456,0,18,4,4,4,23,8,8,0,11,0,0,42,2.705,195.8571429
2013,84,1,61,8,8,0,15,8,0,0,0,0,0,0,2.705,195.8571429
2013,1486,0,25,1,1,1,10,5,1,0,2,0,0,19,2.705,209
2013,1018,1,53,31,31,5,27,8,2,0,2,0,1,86,2.705,195.8571429
2013,692,0,21,3,3,2,6,8,0,0,0,0,0,0,2.705,195.8571429
2014,1513,0,38,7,7,1,9,5,8,0,11,0,0,51,2.124,156.8571429
2014,1639,0,28,0,0,0,10,10,0,0,0,0,0,0,2.124,135
2014,1693,0,21,2,2,0,19,5,0,0,0,0,0,0,2.124,156.8571429
2014,1263,0,20,3,3,1,5,3,0,0,0,0,0,0,2.124,165.5714286
2014,1154,0,26,0,0,1,12,12,1,0,1,0,0,21,2.124,126.2857143
2014,1660,0,18,9,9,3,10,3,1,0,1,0,0,38,2.124,165.5714286
2014,809,0,39,1,1,0,2,8,1,0,1,0,0,21,2.124,143.7142857
2014,970,0,54,1,1,2,22,10,0,0,0,0,0,0,2.124,135
2014,1238,0,37,6,6,0,17,3,1,0,1,0,0,15,2.124,165.5714286
2014,1609,0,53,5,5,2,32,8,6,0,8,0,0,29,2.124,143.7142857
2014,1536,0,32,4,4,2,41,3,0,0,0,0,0,0,2.124,165.5714286
2014,1184,0,28,3,3,0,6,12,0,0,0,0,0,0,2.124,126.2857143
2014,990,0,44,2,2,1,19,10,1,0,1,0,0,21,2.124,135
2014,945,0,58,0,0,0,5,5,2,0,2,0,0,12,2.124,156.8571429
2014,1329,0,22,1,1,0,9,12,0,0,0,0,0,0,2.124,126.2857143
2014,285,0,54,8,8,7,50,12,11,0,12,0,1,43,2.124,126.2857143
2014,886,0,17,0,0,1,4,3,2,0,2,0,0,23,2.124,165.5714286
2014,1287,0,48,6,6,1,6,10,1,0,1,0,0,47,2.124,135
2014,960,0,53,1,1,2,12,8,0,0,0,0,0,0,2.124,143.7142857
2014,1537,0,36,7,7,2,6,5,1,0,1,0,0,23,2.124,156.8571429
2014,1524,0,37,3,3,3,20,8,0,0,0,0,0,0,2.124,143.7142857
2014,1430,0,29,2,2,4,20,3,9,0,13,0,0,26,2.124,165.5714286
2014,1509,0,22,9,9,2,5,5,1,0,2,0,0,55,2.124,156.8571429
2014,1142,0,27,3,3,0,13,8,3,0,4,0,0,28,2.124,143.7142857
2014,1268,0,19,3,3,1,9,10,1,0,1,0,0,19,2.124,135
2014,3,0,35,2,2,2,17,3,1,0,1,0,0,45,2.124,165.5714286
2014,1347,0,29,4,4,3,18,3,0,0,0,0,0,0,2.124,165.5714286
2014,1080,0,34,1,1,2,11,10,1,0,0,0,1,6,2.124,135
2014,1704,0,34,3,3,8,21,12,3,0,3,0,1,35,2.124,126.2857143
2014,1002,0,34,0,0,1,8,10,1,0,1,0,0,17,2.124,135
2014,159,0,65,3,3,2,64,10,0,0,0,0,0,0,2.124,135
2014,1446,0,52,3,3,0,7,8,0,0,0,0,0,0,2.124,143.7142857
2014,1262,0,40,1,1,3,10,12,1,0,1,0,0,12,2.124,126.2857143
2014,1543,0,37,4,4,2,8,8,1,0,2,0,0,29,2.124,143.7142857
2015,1583,0,38,7,7,3,15,5,10,1,4,0,0,18,2.462,104.7142857
2015,1592,0,29,3,3,3,13,3,0,0,0,0,0,0,2.462,113.4285714
2015,1504,0,28,6,6,4,22,3,2,0,2,0,1,27,2.462,113.4285714
2015,1591,0,34,5,5,8,25,3,0,0,0,0,0,0,2.462,113.4285714
2015,1340,0,84,1,1,2,9,5,2,0,3,0,0,29,2.462,104.7142857
2015,1443,0,25,6,6,1,13,3,9,0,10,0,0,31,2.462,113.4285714
2015,695,0,29,2,2,1,7,8,2,0,3,0,0,9,2.462,91.57142857
2015,1779,1,49,2,2,2,6,5,1,0,1,0,0,12,2.462,104.7142857
2015,975,0,48,1,1,1,9,3,2,0,2,0,0,13,2.462,113.4285714
2015,218,1,48,1,1,7,23,8,2,0,2,0,0,14,2.462,91.57142857
2015,1017,0,25,1,1,2,10,10,1,0,3,0,0,32,2.462,82.85714286
2015,1158,0,53,2,2,1,6,8,15,0,20,0,0,11,2.462,91.57142857
2015,1685,1,17,1,1,3,3,10,3,0,4,0,1,18,2.462,82.85714286
2015,3,0,33,3,3,2,19,10,2,0,2,0,0,40,2.462,82.85714286
2015,1655,0,33,3,3,0,9,3,2,0,2,0,0,42,2.462,113.4285714
2015,473,0,53,2,2,2,5,3,0,0,0,0,0,0,2.462,113.4285714
2015,1128,0,43,1,1,1,9,3,0,0,0,0,0,0,2.462,113.4285714
2015,1103,0,43,0,0,2,10,3,5,0,8,0,0,12,2.462,113.4285714
2015,1172,0,45,1,1,0,9,3,0,0,0,0,0,0,2.462,113.4285714
2015,1611,0,29,6,6,1,4,3,0,0,0,0,0,0,2.462,113.4285714
2015,1833,0,37,1,1,3,16,3,1,0,1,0,1,24,2.462,113.4285714
2015,443,0,12,0,0,0,4,8,2,0,2,0,0,8,2.462,91.57142857
2015,914,0,27,3,3,0,1,3,2,0,3,0,0,17,2.462,113.4285714
2015,1416,0,39,10,10,3,8,3,2,0,3,0,0,46,2.462,113.4285714
2015,1349,0,26,1,1,2,8,3,9,1,1,0,1,19,2.462,113.4285714
2015,711,0,11,0,0,1,2,12,5,0,6,0,1,5,2.462,74.14285714
2015,483,0,28,1,1,0,2,3,0,0,0,0,0,0,2.462,113.4285714
2015,648,0,124,10,10,12,68,3,13,1,8,0,0,83,2.462,113.4285714
2015,637,0,43,1,1,0,3,3,0,0,0,0,0,0,2.462,113.4285714
2015,218,0,40,2,2,8,37,3,3,0,4,0,1,56,2.462,113.4285714
2015,495,0,42,1,1,2,4,10,2,0,2,0,1,12,2.462,82.85714286
2015,1172,0,20,0,0,2,5,10,2,0,2,0,1,22,2.462,82.85714286
2015,492,0,43,1,1,1,3,3,0,0,0,0,0,0,2.462,113.4285714
2015,1733,1,36,2,2,1,5,8,3,0,4,0,0,16,2.462,91.57142857
2015,1483,0,13,8,8,3,20,8,0,0,0,0,0,0,2.462,91.57142857
2015,702,0,45,0,0,0,4,8,1,0,2,0,0,15,2.462,91.57142857
2015,285,1,43,0,0,3,19,8,2,0,2,0,0,33,2.462,91.57142857
2015,1128,0,73,1,1,2,15,8,1,0,1,0,0,24,2.462,91.57142857
2015,1516,0,58,4,4,6,22,8,13,0,21,0,0,38,2.462,91.57142857
2015,3,0,34,2,2,1,10,8,3,0,5,0,0,37,2.462,91.57142857
2015,1235,0,40,1,1,0,2,5,0,0,0,0,0,0,2.462,104.7142857
2015,1727,0,77,6,6,1,14,5,1,0,1,0,0,52,2.462,104.7142857
2015,1040,0,91,0,0,2,5,5,1,0,1,0,0,8,2.462,104.7142857
2015,767,0,41,2,2,0,5,5,1,0,1,0,1,8,2.462,104.7142857
2015,1142,0,38,2,2,0,6,5,2,0,3,0,0,17,2.462,104.7142857
2015,285,0,78,1,1,8,30,12,3,0,3,0,1,37,2.462,74.14285714
2015,488,0,48,0,0,2,9,12,5,0,5,0,2,2,2.462,74.14285714
2015,1634,0,62,3,3,4,9,10,5,0,7,0,0,38,2.462,82.85714286
2015,1268,0,43,0,0,4,11,10,4,0,4,0,1,11,2.462,82.85714286
2015,1326,0,15,3,3,2,11,10,2,0,3,0,0,24,2.462,82.85714286
2015,1532,0,25,0,0,0,10,12,2,0,2,0,1,7,2.462,74.14285714
2015,853,0,25,0,0,0,1,10,11,0,13,0,0,7,2.462,82.85714286
2015,1028,0,19,3,3,0,5,10,4,0,6,0,0,38,2.462,82.85714286
2015,990,0,53,3,3,0,3,10,3,0,3,0,1,27,2.462,82.85714286
2015,927,0,40,3,3,6,10,10,2,0,2,0,1,11,2.462,82.85714286
2015,789,0,17,0,0,1,15,10,3,0,3,0,1,12,2.462,82.85714286
2015,1169,0,30,1,1,2,13,10,3,0,4,0,2,21,2.462,82.85714286
2015,1085,0,86,0,0,3,12,10,3,0,3,0,1,22,2.462,82.85714286
2015,1287,0,21,3,3,2,13,8,2,0,3,0,0,35,2.462,91.57142857
2015,285,0,47,2,3,1,13,8,3,0,5,0,0,34,2.462,91.57142857
2015,1679,1,19,1,1,2,8,10,3,0,4,0,2,21,2.462,82.85714286
2015,980,0,38,1,1,0,1,10,6,0,6,0,1,14,2.462,82.85714286
2015,767,0,24,1,1,0,5,5,0,0,0,0,0,0,2.462,104.7142857
2015,1264,0,44,1,1,2,15,5,4,0,5,0,0,28,2.462,104.7142857
2015,1501,0,54,1,1,2,10,12,3,0,2,0,1,22,2.462,74.14285714
2015,1323,0,18,0,0,0,0,12,7,0,11,0,2,11,2.462,74.14285714
2015,1469,0,54,2,2,4,18,12,3,0,4,0,1,45,2.462,74.14285714
2015,84,0,34,5,5,5,15,12,4,0,4,0,1,43,2.462,74.14285714
2015,935,0,63,0,0,1,4,12,4,0,4,0,1,7,2.462,74.14285714
2015,1233,0,29,2,2,4,11,5,0,0,0,0,0,0,2.462,104.7142857
2015,508,0,109,2,2,8,31,12,3,0,3,0,1,51,2.462,74.14285714
2015,1706,1,22,0,0,2,5,12,4,0,5,0,1,21,2.462,74.14285714
2015,1744,0,97,2,2,4,37,10,3,0,3,0,1,23,2.462,82.85714286
2015,1291,0,48,3,3,2,22,5,0,0,0,0,0,0,2.462,104.7142857
2015,836,0,20,1,1,1,2,5,5,0,5,0,0,18,2.462,104.7142857
2015,1158,0,73,2,2,5,14,12,3,0,3,0,1,23,2.462,74.14285714
2015,1463,0,68,2,2,1,6,8,1,0,2,0,0,12,2.462,91.57142857
2015,802,0,33,0,0,1,7,5,0,0,0,0,0,0,2.462,104.7142857
2015,1148,0,38,2,2,2,15,5,1,0,1,0,0,11,2.462,104.7142857
2015,1340,0,42,1,1,2,16,5,3,0,3,0,0,16,2.462,104.7142857
2015,218,0,49,4,4,4,34,8,5,0,7,0,1,45,2.462,91.57142857
2015,1215,0,16,5,5,0,4,8,9,0,13,0,0,34,2.462,91.57142857
2015,798,0,42,1,1,1,9,12,4,0,4,0,1,18,2.462,74.14285714
2015,1524,0,40,2,2,3,11,5,2,0,3,0,1,44,2.462,104.7142857
2015,1757,1,41,0,0,2,7,12,5,0,6,0,2,24,2.462,74.14285714
2015,1550,0,72,1,1,5,14,12,3,0,3,0,1,50,2.462,74.14285714
2012,1386,1,19,14,14,1,20,12,6,0,9,0,2,26,1.409,230.5714286
2012,1055,1,16,5,5,0,16,12,0,0,0,0,0,0,1.409,230.5714286
2012,1157,1,45,3,3,2,15,12,3,0,4,0,0,25,1.409,230.5714286
2012,1230,1,29,2,2,0,18,12,2,0,2,0,0,17,1.409,230.5714286
2012,1265,1,20,10,10,1,15,12,3,0,5,0,1,26,1.409,230.5714286
2012,768,1,22,2,2,0,8,12,0,0,0,0,0,0,1.409,230.5714286
2012,1505,1,27,13,13,0,32,12,22,0,2,2,0,54,1.409,230.5714286
2012,1339,1,50,8,8,1,24,4,1,0,1,0,0,61,1.409,265.4285714
2012,1377,1,20,10,10,0,9,4,2,0,2,0,0,55,1.409,265.4285714
2012,1472,1,18,3,3,2,9,4,2,0,2,0,0,48,1.409,265.4285714
2012,1612,1,12,1,1,0,8,4,28,1,28,0,4,22,1.409,265.4285714
2012,1217,1,14,7,7,2,17,11,1,0,2,0,1,3,1.409,234.8571429
2012,1117,1,25,0,0,2,21,11,0,0,0,0,0,0,1.409,234.8571429
2012,1216,1,27,4,6,3,21,11,1,0,3,0,0,38,1.409,234.8571429
2012,726,1,7,2,2,1,4,11,0,0,0,0,0,0,1.409,234.8571429
2012,1352,1,27,4,4,2,15,11,1,0,1,0,0,34,1.409,234.8571429
2012,1750,1,38,25,26,2,36,11,23,0,33,0,0,79,1.409,234.8571429
2012,1559,1,25,7,7,1,22,7,1,0,1,0,0,17,1.409,252.4285714
2012,1168,1,22,1,1,0,4,7,1,0,2,0,0,7,1.409,252.4285714
2012,985,1,16,5,5,1,15,7,2,0,2,0,0,38,1.409,252.4285714
2012,1059,1,45,1,2,0,3,7,0,0,0,0,0,0,1.409,252.4285714
2012,1186,1,40,2,2,1,7,7,1,0,2,0,0,7,1.409,252.4285714
2012,900,1,22,1,1,0,8,7,2,0,3,0,0,31,1.409,252.4285714
2012,1272,1,41,2,2,3,19,7,2,0,3,0,0,50,1.409,252.4285714
2012,1826,1,23,5,5,0,11,7,3,0,5,0,0,20,1.409,252.4285714
2012,969,1,25,7,7,0,6,7,1,0,2,0,0,40,1.409,252.4285714
2012,773,1,12,1,1,0,4,7,1,0,2,0,0,10,1.409,252.4285714
2012,1045,1,22,1,1,0,9,7,1,0,1,0,0,17,1.409,252.4285714
2012,1221,1,28,5,5,0,14,1,3,0,4,0,0,24,1.409,278.4285714
2012,1534,1,31,4,4,1,4,3,2,0,4,0,1,10,1.409,269.8571429
2012,1267,1,40,5,5,1,21,3,4,0,8,0,0,42,1.409,269.8571429
2012,4,1,23,8,8,2,13,3,1,0,2,0,0,48,1.409,269.8571429
2012,1019,1,19,1,1,2,8,3,3,0,7,0,0,18,1.409,269.8571429
2012,739,1,48,2,2,0,2,9,0,0,0,0,0,0,1.409,243.5714286
2012,943,1,19,3,3,0,14,9,0,0,0,0,0,0,1.409,243.5714286
2012,1091,1,61,2,2,2,9,9,6,0,8,0,0,40,1.409,243.5714286
2012,988,1,28,4,4,1,13,9,0,0,0,0,0,0,1.409,243.5714286
2012,1191,1,37,4,4,1,12,3,1,0,0,0,1,38,1.409,269.8571429
2012,1626,1,37,12,12,1,17,3,0,0,0,0,0,0,1.409,269.8571429
2012,227,1,43,14,14,1,15,3,0,0,0,0,0,0,1.409,269.8571429
2012,806,1,28,1,1,2,8,3,0,0,0,0,0,0,1.409,269.8571429
2012,1472,1,39,10,10,4,23,3,3,0,7,0,0,36,1.409,269.8571429
2012,1057,1,23,3,3,0,2,10,0,0,0,0,0,0,1.409,239.2857143
2012,1401,1,10,37,37,0,4,10,5,0,5,0,0,72,1.409,239.2857143
2012,986,1,35,6,6,3,17,11,6,0,8,0,1,45,1.409,234.8571429
2012,1552,1,23,3,3,1,14,11,5,0,5,0,1,20,1.409,234.8571429
2012,1099,1,29,12,13,2,8,3,0,0,0,0,0,0,1.409,269.8571429
2012,792,1,40,0,0,2,5,3,1,0,1,0,0,19,1.409,269.8571429
2012,989,1,31,6,6,0,3,8,0,0,0,0,0,0,1.409,248
2012,799,1,33,2,2,0,1,8,5,0,6,0,0,39,1.409,248
2012,1066,1,28,5,5,0,3,6,0,0,0,0,0,0,1.409,256.7142857
2012,1502,1,29,14,14,1,32,10,9,0,11,0,0,82,1.409,239.2857143
2012,870,1,28,3,3,1,3,10,2,0,3,0,1,9,1.409,239.2857143
2012,1009,1,53,8,8,3,18,10,0,0,0,0,0,0,1.409,239.2857143
2012,738,1,25,4,4,0,3,10,0,0,0,0,0,0,1.409,239.2857143
2012,594,1,28,1,1,1,9,8,2,0,2,0,0,37,1.409,248
2012,61,1,24,12,13,0,10,8,7,0,7,0,3,56,1.409,248
2012,1274,1,24,4,4,0,2,8,2,0,4,0,0,30,1.409,248
2012,775,1,36,2,2,1,12,8,0,0,0,0,0,0,1.409,248
2012,1058,1,30,3,3,1,15,11,1,0,1,0,0,43,1.409,234.8571429
2012,933,1,25,3,3,0,15,11,6,0,7,0,0,28,1.409,234.8571429
2012,1438,1,39,2,2,0,28,11,1,0,1,0,0,28,1.409,234.8571429
2012,863,1,28,3,3,1,10,11,1,0,1,0,0,37,1.409,234.8571429
2012,1369,1,48,6,6,0,12,11,1,0,1,0,0,32,1.409,234.8571429
2012,1617,1,29,11,11,4,41,11,10,0,15,0,3,20,1.409,234.8571429
2012,921,1,26,3,3,4,26,11,1,0,1,0,0,21,1.409,234.8571429
2012,607,1,32,47,50,9,54,1,42,0,41,1,0,216,1.409,278.4285714
2012,1476,1,39,16,16,1,10,1,1,0,1,0,0,50,1.409,278.4285714
2012,858,1,22,2,2,1,8,6,1,0,2,0,0,16,1.409,256.7142857
2012,1709,1,34,7,7,0,13,6,8,0,13,0,0,42,1.409,256.7142857
2012,1275,1,20,6,7,1,16,6,0,0,0,0,0,0,1.409,256.7142857
2012,1283,1,17,6,6,0,5,10,2,0,4,0,0,33,1.409,239.2857143
2012,1332,1,37,10,10,2,20,8,1,0,1,0,0,58,1.409,248
2012,1051,1,26,7,7,4,12,2,0,0,0,0,0,0,1.409,274
2012,1223,1,30,10,10,2,18,8,1,0,1,0,1,64,1.409,248
2012,1222,1,28,4,4,0,5,4,1,0,2,0,0,29,1.409,265.4285714
2012,774,1,22,1,1,0,3,10,5,0,9,0,0,23,1.409,239.2857143
2012,845,1,16,2,2,2,16,8,2,0,4,0,0,22,1.409,248
2012,1494,1,41,13,13,2,19,8,20,0,5,2,0,63,1.409,248
2012,1427,1,29,9,9,1,12,8,5,0,8,0,0,32,1.409,248
2012,1049,1,24,7,7,1,14,8,4,0,5,0,0,46,1.409,248
2012,1743,1,43,14,14,5,24,8,0,0,0,0,0,0,1.409,248
2012,1113,1,65,5,6,1,28,8,0,0,0,0,0,0,1.409,248
2012,959,1,11,1,1,1,12,8,0,0,0,0,0,0,1.409,248
2012,696,1,17,9,9,0,2,8,0,0,0,0,0,0,1.409,248
2012,819,1,18,6,6,0,12,10,0,0,0,0,0,0,1.409,239.2857143
2012,1426,1,19,9,9,0,17,10,0,0,0,0,0,0,1.409,239.2857143
2012,1150,1,38,14,14,0,28,10,0,0,0,0,0,0,1.409,239.2857143
2012,867,1,19,4,4,1,1,10,1,0,1,0,0,7,1.409,239.2857143
2012,1109,1,19,2,2,0,2,10,3,0,4,0,1,15,1.409,239.2857143
2012,1499,1,16,14,14,2,10,8,3,0,3,0,0,45,1.409,248
2012,1324,1,18,5,5,0,9,1,3,0,3,0,3,35,1.409,278.4285714
2012,850,1,25,7,7,2,11,6,4,0,6,0,0,9,1.409,256.7142857
2012,1027,1,20,9,9,2,13,6,1,0,2,0,0,22,1.409,256.7142857
2012,835,1,28,6,6,0,8,6,1,0,1,0,0,24,1.409,256.7142857
2012,871,1,39,3,3,0,2,6,2,0,2,0,0,21,1.409,256.7142857
2012,1214,1,42,2,2,9,29,5,3,0,4,0,0,55,1.409,261.1428571
2012,795,1,24,3,3,1,5,5,0,0,0,0,0,0,1.409,261.1428571
2012,1333,1,17,1,1,0,6,6,2,0,4,0,0,31,1.409,256.7142857
2012,1701,1,17,7,7,7,48,5,2,0,4,0,0,91,1.409,261.1428571
2012,706,1,24,8,8,2,18,6,2,0,2,0,0,36,1.409,256.7142857
2012,962,1,25,2,2,0,4,4,1,0,1,0,0,14,1.409,265.4285714
2012,1161,1,27,10,10,0,11,9,1,0,1,0,0,59,1.409,243.5714286
2012,1376,1,24,10,11,1,5,5,3,0,3,0,0,62,1.409,261.1428571
2012,976,1,29,12,12,10,63,8,36,0,44,0,1,75,1.409,248
2012,1479,1,27,7,7,5,20,1,3,0,4,0,0,219,1.409,278.4285714
2012,574,1,27,1,1,0,4,6,0,0,0,0,0,0,1.409,256.7142857
2012,1118,1,22,1,1,0,0,8,1,0,1,0,0,5,1.409,248
2012,1090,1,30,6,6,6,10,8,1,0,0,0,0,30,1.409,248
2012,1451,1,24,1,1,1,8,8,2,0,4,0,0,15,1.409,248
2012,1468,1,27,8,8,2,21,9,1,0,2,0,0,53,1.409,243.5714286
2012,1495,1,40,7,7,1,17,8,3,0,5,0,1,33,1.409,248
2012,940,1,12,3,3,0,7,6,0,0,0,0,0,0,1.409,256.7142857
2012,1093,1,47,9,10,4,5,5,0,0,0,0,0,0,1.409,261.1428571
2012,1669,1,39,16,17,1,19,5,4,0,5,0,0,46,1.409,261.1428571
2012,1260,1,35,11,11,0,28,8,0,0,0,0,0,0,1.409,248
2012,1251,1,19,6,6,5,24,5,12,0,15,0,1,18,1.409,261.1428571
2012,1285,1,18,12,12,1,12,5,0,0,0,0,0,0,1.409,261.1428571
2012,797,1,26,2,3,1,3,5,0,0,0,0,0,0,1.409,261.1428571
2012,683,1,18,5,5,0,6,5,0,0,0,0,0,0,1.409,261.1428571
2012,434,1,12,0,0,0,1,5,2,0,1,0,1,10,1.409,261.1428571
2012,904,1,29,2,2,2,20,5,0,0,0,0,0,0,1.409,261.1428571
2013,1053,1,36,3,4,2,15,12,21,1,15,0,0,27,1.409,178.4285714
2013,658,1,14,10,10,1,19,12,1,0,1,0,0,34,1.409,178.4285714
2013,1302,1,30,4,4,3,18,12,2,0,2,0,0,11,1.409,178.4285714
2013,1289,1,37,7,8,8,31,12,5,0,7,0,0,46,1.409,178.4285714
2013,242,1,28,1,1,1,3,12,0,0,0,0,0,0,1.409,178.4285714
2013,1135,1,16,7,7,2,29,12,0,0,0,0,0,0,1.409,178.4285714
2013,1261,1,39,9,9,3,24,12,3,0,4,0,0,32,1.409,178.4285714
2013,1641,1,23,0,0,3,3,12,5,0,5,0,0,9,1.409,178.4285714
2013,813,1,42,0,0,0,2,12,0,0,0,0,0,0,1.409,178.4285714
2013,1703,1,17,0,0,1,15,12,0,0,0,0,0,0,1.409,178.4285714
2013,833,1,16,9,9,1,9,12,3,0,3,0,0,32,1.409,178.4285714
2013,23,1,18,3,3,2,2,12,0,0,0,0,0,0,1.409,178.4285714
2013,311,1,25,13,14,2,19,12,1,0,1,0,0,100,1.409,178.4285714
2013,1153,1,39,7,7,0,12,12,4,0,3,0,5,40,1.409,178.4285714
2013,1064,1,41,3,3,1,15,12,1,0,2,0,0,21,1.409,178.4285714
2013,595,1,27,0,0,0,5,12,0,0,0,0,0,0,1.409,178.4285714
2013,972,1,17,6,6,2,7,12,10,0,11,0,1,21,1.409,178.4285714
2013,612,1,27,2,2,1,13,12,0,0,0,0,0,0,1.409,178.4285714
2013,357,1,35,3,3,1,13,12,0,0,0,0,0,0,1.409,178.4285714
2013,859,1,33,0,0,1,25,12,1,0,0,0,1,17,1.409,178.4285714
2013,796,1,38,2,3,1,14,2,4,0,4,0,0,30,1.409,221.7142857
2013,1164,1,50,3,4,0,14,2,6,0,11,0,0,22,1.409,221.7142857
2013,1370,1,31,2,2,5,36,9,16,0,24,0,0,38,1.409,191.4285714
2013,1201,1,30,3,3,3,6,9,16,0,16,0,3,26,1.409,191.4285714
2013,1596,1,114,2,2,3,23,9,1,0,2,0,0,34,1.409,191.4285714
2013,663,1,20,6,7,0,4,9,1,0,1,0,0,17,1.409,191.4285714
2013,1082,1,30,16,17,2,30,9,1,0,1,0,0,34,1.409,191.4285714
2013,1004,1,18,1,1,0,4,9,1,0,2,0,0,12,1.409,191.4285714
2013,97,1,45,5,5,1,35,9,7,0,5,0,0,73,1.409,191.4285714
